,Date,GME,SPY,IC
496,2021-12-20,39.285,438.233917,0.7940626842962991
497,2021-12-21,39.529999,446.016541,0.8088432669694131
498,2021-12-22,38.5,450.476135,0.8034889464070621
499,2021-12-23,38.035,453.279053,0.7844193811702191
500,2021-12-27,37.077499,459.693939,0.7548294045525974
501,2021-12-28,36.615002,459.318237,0.7074991922623823
502,2021-12-29,38.482498,459.905853,0.6837243374069462
503,2021-12-30,38.8325,458.634399,0.6409764127005337
504,2021-12-31,37.0975,457.478546,0.5900606397236563
505,2022-01-03,38.209999,460.12735,0.5400160030177585
506,2022-01-04,37.227501,459.973236,0.46535568781243014
507,2022-01-05,32.342499,451.140808,0.3818478206013238
508,2022-01-06,32.7575,450.716949,0.39249555188490876
509,2022-01-07,35.154999,448.935059,0.38273438628795664
510,2022-01-10,32.787498,448.376373,0.3353389613059424
511,2022-01-11,32.575001,452.460358,0.31167717822889607
512,2022-01-12,32.014999,453.683594,0.3012381472920189
513,2022-01-13,30.620001,447.432434,0.32984223371081656
514,2022-01-14,29.1625,447.615509,0.33241784072329883
515,2022-01-18,27.227501,439.688354,0.31778433189766164
516,2022-01-19,26.6425,435.122833,0.30502529591973
517,2022-01-20,25.6675,430.306824,0.28113536336093314
518,2022-01-21,26.59,421.859619,0.26709747939404904
519,2022-01-24,25.0375,423.651184,0.29216788631407
520,2022-01-25,24.9475,418.478821,0.3137152867391554
521,2022-01-26,25.815001,417.429016,0.35249518362420046
522,2022-01-27,23.379999,415.367676,0.39783334974665946
523,2022-01-28,24.477501,425.683563,0.44767702417306493
524,2022-01-31,27.2325,433.350586,0.5238601627899212
525,2022-02-01,28.15,436.278687,0.5727203721292913
526,2022-02-02,25.01,440.516724,0.6002998923074824
527,2022-02-03,24.807501,430.162384,0.6608359573101186
528,2022-02-04,25.584999,432.185059,0.6987308902322337
529,2022-02-07,25.584999,430.798065,0.7267418452057133
530,2022-02-08,28.9,434.342621,0.7463079527636376
531,2022-02-09,31.0725,440.699738,0.7644326347348204
532,2022-02-10,30.6175,432.782288,0.7863971383465659
533,2022-02-11,31.0625,424.248352,0.7903023543117145
534,2022-02-14,29.272499,422.861389,0.7858199552649634
535,2022-02-15,31.540001,429.680786,0.785923229708605
536,2022-02-16,32.0825,430.162384,0.7812371157552485
537,2022-02-17,30.852501,420.973541,0.7815542698565372
538,2022-02-18,30.3825,418.247681,0.7827687178437577
539,2022-02-22,29.514999,413.759216,0.7837493304569854
540,2022-02-23,28.717501,406.419678,0.7814195916371579
541,2022-02-24,31.145,412.53595,0.7670480118337692
542,2022-02-25,29.645,421.638092,0.7601355145492659
543,2022-02-28,30.834999,420.559326,0.7339336597400916
544,2022-03-01,29.754999,414.154114,0.7111803065523857
545,2022-03-02,30.4925,421.77298,0.7054853681150702
546,2022-03-03,29.602501,419.673157,0.6841331425223869
547,2022-03-04,27.915001,416.263519,0.6769704766411268
548,2022-03-07,24.8375,403.992401,0.6709138031456805
549,2022-03-08,25.752501,400.929443,0.6579681855770045
550,2022-03-09,26.3025,411.678711,0.6419300169878887
551,2022-03-10,25.139999,409.819763,0.6369904452108308
552,2022-03-11,23.172501,404.608826,0.6454209726447799
553,2022-03-14,19.5275,401.651825,0.6564403130826426
554,2022-03-15,20.66,410.484314,0.6796936938285254
555,2022-03-16,21.715,419.586517,0.7114629858695415
556,2022-03-17,21.924999,424.835968,0.7536168581327936
557,2022-03-18,22.6975,429.489044,0.8130025922260504
558,2022-03-21,23.549999,429.363464,0.8761915516694616
559,2022-03-22,30.785,434.387604,0.9380113514828399
560,2022-03-23,35.25,428.793396,0.9590473226136136
561,2022-03-24,35.5975,435.257172,0.9617828477087641
562,2022-03-25,37.987499,437.382813,0.9682083968653009
563,2022-03-28,47.397499,440.493927,0.971239273158018
564,2022-03-29,44.974998,445.943176,0.9717705517121717
565,2022-03-30,41.712502,443.189575,0.9619454643232076
566,2022-03-31,41.645,436.368317,0.953194617097914
567,2022-04-01,41.25,437.605072,0.949522887071003
568,2022-04-04,42.682499,441.353821,0.9446955835554597
569,2022-04-05,38.397499,435.778931,0.9359607214964505
570,2022-04-06,39.16,431.421417,0.924469126150372
571,2022-04-07,37.5,433.595337,0.9160112832201607
572,2022-04-08,36.547501,432.435944,0.8979416036702484
573,2022-04-11,36.732498,425.044617,0.8860274787961455
574,2022-04-12,36.217499,423.469788,0.8666736332725373
575,2022-04-13,37.674999,428.319946,0.8242188749240816
576,2022-04-14,37.692501,422.986633,0.767712336492437
577,2022-04-18,35.365002,423.160522,0.6885110659688747
578,2022-04-19,38.1175,429.991486,0.6243979721125353
579,2022-04-20,37.212502,429.672638,0.519060887141231
580,2022-04-21,35.389999,423.247528,0.38233699790298425
581,2022-04-22,34.555,411.633942,0.2718913095353484
582,2022-04-25,33.987499,414.020447,0.18461823995948493
583,2022-04-26,31.9,402.03006,0.10058862372613898
584,2022-04-27,32.459999,403.160461,0.07648704150581244
585,2022-04-28,32.327499,413.344147,0.0511548654751157
586,2022-04-29,31.2675,398.068695,0.01603363909888534
587,2022-05-02,29.8925,400.464813,0.001381159693899238
588,2022-05-03,30.1075,402.300568,-0.006254946588299199
589,2022-05-04,31.77,414.551819,-0.01540073718992496
590,2022-05-05,29.782499,399.817474,-0.04665493249571342
591,2022-05-06,28.674999,397.430969,-0.047906503058251095
592,2022-05-09,24.6975,384.706299,-0.04543567653065942
593,2022-05-10,23.375,385.595184,-0.037559945666037535
594,2022-05-11,20.3325,379.469635,-0.027698123343695476
595,2022-05-12,22.3925,379.073456,-0.045066326882426205
596,2022-05-13,24.5975,388.136292,-0.07033256694784276
597,2022-05-16,22.950001,386.561401,-0.06023620143320864
598,2022-05-17,25.094999,394.513123,-0.03707061555087973
599,2022-05-18,22.870001,378.60965,-0.0008392297738420491
600,2022-05-19,24.797501,376.290833,0.016298048344709087
601,2022-05-20,23.915001,376.455109,0.034504071458422075
602,2022-05-23,24.032499,383.498627,0.0605724642035283
603,2022-05-24,22.2875,380.571075,0.10678466003852974
604,2022-05-25,28.7925,383.93338,0.15450702902417307
605,2022-05-26,32.115002,391.604919,0.18154169601456163
606,2022-05-27,34.302502,401.218414,0.20003422377244684
607,2022-05-31,31.184999,398.967224,0.19328229004938058
608,2022-06-01,30.35,395.740173,0.2434319336607544
609,2022-06-02,33.5,403.276459,0.31385799533381803
610,2022-06-03,33.424999,396.658081,0.35351670377345307
611,2022-06-06,32.025002,397.865784,0.4188030959045453
612,2022-06-07,36.625,401.68222,0.5071611157583077
613,2022-06-08,34.682499,397.315094,0.5360213967899463
614,2022-06-09,32.244999,387.865753,0.5886056931531755
615,2022-06-10,32.272499,376.619324,0.6362091593193404
616,2022-06-13,29.5625,362.319824,0.6706947130916381
617,2022-06-14,31.5425,361.228058,0.6778268639731697
618,2022-06-15,32.322498,366.377838,0.6963887037834603
619,2022-06-16,31.432501,354.252167,0.7060620286894659
620,2022-06-17,33.785,355.015839,0.7240967217730186
621,2022-06-21,35.07,363.952881,0.7481870510469243
622,2022-06-22,34.615002,363.292999,0.7537770730422909
623,2022-06-23,35.505001,366.854187,0.7521965798510776
624,2022-06-24,33.802502,378.517914,0.7517915062949783
625,2022-06-27,32.422501,377.072083,0.7316431490861395
626,2022-06-28,31.094999,369.367401,0.6992073577626635
627,2022-06-29,30.715,369.06662,0.6412612179797588
628,2022-06-30,30.575001,366.068207,0.6046873471737586
629,2022-07-01,30.855,369.939972,0.5722654582943232
630,2022-07-05,30.057501,370.638641,0.5456989186520738
631,2022-07-06,29.3575,371.890411,0.5206466580028268
632,2022-07-07,33.779999,377.460236,0.4892477677035287
633,2022-07-08,32.134998,377.14978,0.49737579815177174
634,2022-07-11,32.522499,372.84137,0.5014586572759365
635,2022-07-12,34.279999,369.542114,0.4846376094815687
636,2022-07-13,35.32,367.601379,0.4891208215814961
637,2022-07-14,34.049999,366.708649,0.5077177115598833
638,2022-07-15,35.41,373.714661,0.514279766366984
639,2022-07-18,36.66,370.628937,0.5603115286532513
640,2022-07-19,37.924999,380.643005,0.6317446314397905
641,2022-07-20,39.6875,383.068909,0.6855381664483309
642,2022-07-21,38.3675,386.969757,0.744085228740317
643,2022-07-22,35.779999,383.379486,0.7774771653102241
644,2022-07-25,33.98,383.845276,0.8059146426966866
645,2022-07-26,32.43,379.303955,0.8197088184904647
646,2022-07-27,33.779999,389.153107,0.8393975915475593
647,2022-07-28,33.84,394.033997,0.8432655309531111
648,2022-07-29,34.009998,399.778503,0.8452073119547242
649,2022-08-01,34.779999,398.594666,0.838994392042838
650,2022-08-02,35.84,395.964996,0.8356605226139884
651,2022-08-03,37.93,402.165588,0.8359887166913245
652,2022-08-04,38.360001,401.89389,0.8324166605909797
653,2022-08-05,40.02,401.214661,0.834339402457492
654,2022-08-08,43.450001,400.748901,0.8371763895987155
655,2022-08-09,40.369999,399.157501,0.8564880477790039
656,2022-08-10,40.529999,407.541412,0.8680121904554046
657,2022-08-11,39.450001,407.541412,0.8683185405853954
658,2022-08-12,40.740002,414.440643,0.8666334397727011
659,2022-08-15,39.68,416.148529,0.8582776607150935
660,2022-08-16,42.189999,416.963593,0.8444094638460138
661,2022-08-17,40.52,414.004028,0.8404195633075907
662,2022-08-18,37.93,415.207275,0.8411226302807367
663,2022-08-19,36.490002,409.627716,0.8252663132704503
664,2022-08-22,34.5,401.098206,0.8104011593721857
665,2022-08-23,33.529999,400.127838,0.8054131784783176
666,2022-08-24,32.5,401.408722,0.7984035885474368
667,2022-08-25,31.959999,407.075623,0.7770646937719575
668,2022-08-26,30.940001,393.296509,0.728425260007356
669,2022-08-29,31.549999,390.695953,0.7044267463010178
670,2022-08-30,29.84,386.406982,0.6775573399357713
671,2022-08-31,28.639999,383.466766,0.6576424402615839
672,2022-09-01,27.629999,384.670013,0.6508253865900782
673,2022-09-02,27.360001,380.613892,0.6455506878609278
674,2022-09-06,25.139999,379.177795,0.6412978781551111
675,2022-09-07,24.040001,385.989777,0.6704609437306739
676,2022-09-08,25.83,388.512634,0.7714684062129231
677,2022-09-09,28.92,394.548279,0.8234035310606581
678,2022-09-12,29.24,398.788757,0.799910067992623
679,2022-09-13,27.85,381.448456,0.7458483909964919
680,2022-09-14,28.129999,382.903992,0.6871172493605475
681,2022-09-15,28.610001,378.556732,0.5769514842057362
682,2022-09-16,28.639999,375.668823,0.5121878337043306
683,2022-09-19,28.959999,378.582092,0.47012170196360525
684,2022-09-20,27.540001,374.236481,0.4727116163267062
685,2022-09-21,26.860001,367.708374,0.48141041297524034
686,2022-09-22,24.700001,364.61972,0.5135870564250185
687,2022-09-23,25.040001,358.510559,0.5446832274028072
688,2022-09-26,24.48,354.963898,0.49680075215031577
689,2022-09-27,26.129999,354.057831,0.4728951640264893
690,2022-09-28,27.309999,361.024353,0.4854323370079937
691,2022-09-29,25.459999,353.482941,0.4973960407704799
692,2022-09-30,25.129999,348.016846,0.4641484805478967
693,2022-10-03,25.379999,357.204895,0.4343298554082178
694,2022-10-04,27.6,368.273468,0.41502630751372643
695,2022-10-05,26.389999,367.416138,0.4390242016364453
696,2022-10-06,25.99,363.625885,0.47125142778630486
697,2022-10-07,25.35,353.482941,0.45465504526550365
698,2022-10-10,25.0,350.783997,0.384749255621279
699,2022-10-11,25.27,348.5625,0.2920177867274334
700,2022-10-12,25.360001,347.412781,0.2633610017089602
701,2022-10-13,25.559999,356.58136,0.21352667120885216
702,2022-10-14,24.629999,348.455292,0.15500797352424195
703,2022-10-17,25.959999,357.409515,0.02965761338630879
704,2022-10-18,26.67,361.608978,-0.01597249863119985
705,2022-10-19,24.540001,359.046448,0.012309779139989157
706,2022-10-20,24.41,356.035736,0.01968324526927705
707,2022-10-21,25.299999,364.687897,0.04933983313755314
708,2022-10-24,24.709999,369.150421,0.09741934972020055
709,2022-10-25,26.870001,375.045227,0.10701766928937534
710,2022-10-26,25.42,372.219635,0.16101140887600254
711,2022-10-27,25.93,370.231903,0.19303613234991354
712,2022-10-28,28.17,379.040009,0.24663912284947176
713,2022-10-31,28.309999,376.302094,0.31281376046890663
714,2022-11-01,28.389999,374.655457,0.3536923329766343
715,2022-11-02,26.620001,365.253021,0.4070191236450872
716,2022-11-03,26.290001,361.492065,0.48854847736189666
717,2022-11-04,26.51,366.695068,0.5821918749667265
718,2022-11-07,25.76,370.202728,0.6753787901694663
719,2022-11-08,25.139999,372.200104,0.7083984297239743
720,2022-11-09,23.110001,364.532013,0.7317315999603298
721,2022-11-10,24.879999,384.564575,0.7753669560863901
722,2022-11-11,26.1,388.28653,0.7529125272085179
723,2022-11-14,26.049999,384.983521,0.7340570094591375
724,2022-11-15,27.59,388.26709,0.7176039376378014
725,2022-11-16,27.139999,385.305084,0.709132038373641
726,2022-11-17,27.76,384.126099,0.7171503269258884
727,2022-11-18,27.6,385.870178,0.738118569776962
728,2022-11-21,25.16,384.467163,0.738106567597114
729,2022-11-22,26.299999,389.640869,0.7356898564876388
730,2022-11-23,26.700001,392.096313,0.7227147185522546
731,2022-11-25,26.17,392.008606,0.6928102465681238
732,2022-11-28,25.290001,385.753296,0.6448116705997082
733,2022-11-29,25.6,385.090759,0.65600976541948
734,2022-11-30,26.209999,397.221313,0.669283023959244
735,2022-12-01,26.6,396.929016,0.6369651428020753
736,2022-12-02,27.52,396.47113,0.5980043889070279
737,2022-12-05,25.559999,389.338867,0.5817602231418587
738,2022-12-06,23.389999,383.726624,0.6062899976620777
739,2022-12-07,22.26,383.073853,0.65466392951067
740,2022-12-08,24.790001,386.074799,0.654964870599964
741,2022-12-09,22.629999,383.190735,0.6935302473366433
742,2022-12-12,22.67,388.71524,0.6989405807312097
743,2022-12-13,21.0,391.657806,0.6831855389653838
744,2022-12-14,21.049999,389.153748,0.6550287204053504
745,2022-12-15,20.58,379.634399,0.6364767396413729
746,2022-12-16,20.799999,375.152344,0.6572655693448405
747,2022-12-19,19.92,371.971161,0.6865073172264818
748,2022-12-20,20.26,372.480164,0.7072891576376202
749,2022-12-21,20.559999,378.049713,0.7290274438966359
750,2022-12-22,19.809999,372.656372,0.745001038585472
751,2022-12-23,20.08,374.800018,0.7615567944238967
752,2022-12-27,18.200001,373.321991,0.7811597213700727
753,2022-12-28,17.92,368.682404,0.7747880376204205
754,2022-12-29,18.33,375.318787,0.7705868908969628
755,2022-12-30,18.459999,374.330139,0.7661261797424266
756,2023-01-03,17.200001,372.754303,0.7608020854985614
757,2023-01-04,17.32,375.631989,0.7274478142059722
758,2023-01-05,16.219999,371.344818,0.6906147035844935
759,2023-01-06,16.459999,379.860474,0.6380447913666506
760,2023-01-09,16.379999,379.645142,0.5987736468089428
761,2023-01-10,17.77,382.307526,0.5763906054505001
762,2023-01-11,19.040001,387.142914,0.594101102731987
763,2023-01-12,20.629999,388.552429,0.6336076675816759
764,2023-01-13,20.49,390.059814,0.660124131278722
765,2023-01-17,21.799999,389.345276,0.6881524875043049
766,2023-01-18,20.790001,383.198242,0.7093707638510731
767,2023-01-19,19.040001,380.40863,0.7523299537122602
768,2023-01-20,19.610001,387.49527,0.7658532666864883
769,2023-01-23,21.66,392.144684,0.7643463800404023
770,2023-01-24,21.4,391.723846,0.6794902192795478
771,2023-01-25,20.23,391.870605,0.6392306755815353
772,2023-01-26,20.01,396.177429,0.5858428993807714
773,2023-01-27,22.82,397.087708,0.5576714401418119
774,2023-01-30,21.25,392.10556,0.5209893263859471
775,2023-01-31,21.870001,397.870819,0.5217379844176322
776,2023-02-01,21.83,402.099304,0.5198186511714944
777,2023-02-02,22.700001,407.952667,0.5280982815671312
778,2023-02-03,22.25,403.616425,0.5286222424444118
779,2023-02-06,23.860001,401.149811,0.527627170035555
780,2023-02-07,21.219999,406.396301,0.518410382491433
781,2023-02-08,21.1,401.952484,0.5329667658169689
782,2023-02-09,19.67,398.467865,0.545005683671071
783,2023-02-10,19.27,399.397736,0.568231048607101
784,2023-02-13,19.690001,404.086243,0.592425101699333
785,2023-02-14,19.870001,403.90033,0.6286090542954836
786,2023-02-15,21.799999,405.211945,0.6596263196012041
787,2023-02-16,21.6,399.63266,0.6635110629927409
788,2023-02-17,21.99,398.634308,0.6556735915617706
789,2023-02-21,20.66,390.637299,0.644178634157412
790,2023-02-22,20.52,390.098969,0.6304559323028904
791,2023-02-23,20.139999,392.174042,0.6214754117043223
792,2023-02-24,19.540001,387.98468,0.6035677619023081
793,2023-02-27,19.1,389.306152,0.5914323926801617
794,2023-02-28,19.23,387.867249,0.5795079111697394
795,2023-03-01,18.15,386.379456,0.5496556586557912
796,2023-03-02,18.190001,389.38443,0.5095649601045034
797,2023-03-03,18.700001,395.629303,0.4639419130878365
798,2023-03-06,18.65,395.903381,0.4448677751177322
799,2023-03-07,18.059999,389.834656,0.4365339921298338
800,2023-03-08,18.17,390.470947,0.42481790831248434
801,2023-03-09,17.52,383.266754,0.41229368468703514
802,2023-03-10,17.25,377.73645,0.38205208394763174
803,2023-03-13,16.75,377.19809,0.3315891263921087
804,2023-03-14,16.91,383.433197,0.2584421923805325
805,2023-03-15,15.95,381.035065,0.1938817822216733
806,2023-03-16,16.76,387.720367,0.06951269952837778
807,2023-03-17,16.6,383.18692,-0.011366078303316872
808,2023-03-20,16.870001,386.87146,-0.1719486353792453
809,2023-03-21,17.65,391.951324,-0.30970784994922895
810,2023-03-22,23.870001,385.269897,-0.36671859514401206
811,2023-03-23,22.58,386.311462,-0.27091451391913646
812,2023-03-24,23.98,388.846436,-0.15435746670244205
813,2023-03-27,23.0,389.573486,-0.03251148232561327
814,2023-03-28,23.15,388.699036,0.04624432039270203
815,2023-03-29,22.459999,394.348785,0.1929831004220885
816,2023-03-30,22.5,396.657776,0.30608591218886283
817,2023-03-31,23.02,402.248474,0.43170211671899655
818,2023-04-03,23.17,403.781342,0.48804565597244093
819,2023-04-04,22.35,401.541046,0.5445544624919263
820,2023-04-05,22.07,400.489716,0.6092817334323803
821,2023-04-06,22.4,402.051971,0.654966562285663
822,2023-04-10,22.370001,402.464661,0.6986337679939422
823,2023-04-11,22.690001,402.572723,0.7468731035059772
824,2023-04-12,22.26,400.931854,0.7043459148713436
825,2023-04-13,22.549999,406.257324,0.7026554535438899
826,2023-04-14,22.459999,405.264954,0.715119616293728
827,2023-04-17,22.280001,406.719116,0.7642517932964101
828,2023-04-18,21.610001,406.984375,0.7844064788041433
829,2023-04-19,21.309999,406.915649,0.7779525268922184
830,2023-04-20,20.219999,404.695038,0.7740762700732476
831,2023-04-21,20.49,405.009491,0.7734732587219604
832,2023-04-24,19.93,405.431946,0.7737985201591675
833,2023-04-25,19.0,398.996216,0.7714507067593896
834,2023-04-26,18.65,397.306213,0.7579634220323048
835,2023-04-27,18.940001,405.21582,0.7344621578092728
836,2023-04-28,19.290001,408.674438,0.723773641704438
837,2023-05-01,18.549999,408.261719,0.7349586496085648
838,2023-05-02,18.58,403.673218,0.7514180219759109
839,2023-05-03,18.9,400.902405,0.739702871202703
840,2023-05-04,19.35,398.062775,0.7286917391549005
841,2023-05-05,20.42,405.431946,0.6890747457504197
842,2023-05-08,20.51,405.540039,0.6467290836877435
843,2023-05-09,20.24,403.761627,0.6006884745360364
844,2023-05-10,20.76,405.648163,0.5586240719336002
845,2023-05-11,20.879999,404.940735,0.5212810418743443
846,2023-05-12,20.690001,404.410095,0.4553445794549741
847,2023-05-15,21.620001,405.805389,0.3657796006585692
848,2023-05-16,21.99,403.093506,0.2636194651395584
849,2023-05-17,22.870001,407.986633,0.142173641635743
850,2023-05-18,23.049999,411.91684,0.06440661740214997
851,2023-05-19,22.059999,411.317444,0.0037558593698235024
852,2023-05-22,24.209999,411.484528,-0.09739298334594736
853,2023-05-23,23.16,406.866486,-0.14397338697660744
854,2023-05-24,23.27,403.918854,-0.21071229115637607
855,2023-05-25,23.35,407.416718,-0.2900334884610922
856,2023-05-26,23.25,412.693054,-0.3645547307976214
857,2023-05-30,24.57,412.850281,-0.4357791719906616
858,2023-05-31,24.049999,410.560913,-0.4636372498443862
859,2023-06-01,24.1,414.4617,-0.5089039033917174
860,2023-06-02,24.639999,420.455231,-0.5514669340912228
861,2023-06-05,24.309999,419.649567,-0.547209075465294
862,2023-06-06,24.690001,420.563324,-0.5466976969835936
863,2023-06-07,26.110001,419.109131,-0.5274313999334779
864,2023-06-08,21.440001,421.644165,-0.48611184247552136
865,2023-06-09,22.68,422.400696,-0.5882748696375155
866,2023-06-12,24.299999,426.232666,-0.6063738189309585
867,2023-06-13,26.950001,429.042816,-0.575530190722902
868,2023-06-14,25.700001,429.553711,-0.522302860951396
869,2023-06-15,24.84,434.879181,-0.4818492578857871
870,2023-06-16,24.559999,433.397888,-0.4187047708585608
871,2023-06-20,24.58,431.149353,-0.3145516460314506
872,2023-06-21,24.43,428.940247,-0.18211484209318804
873,2023-06-22,24.32,430.488617,-0.05917359334818697
874,2023-06-23,23.700001,427.23407,0.026930322441834905
875,2023-06-26,23.02,425.488556,0.13363095415787635
876,2023-06-27,23.58,430.153259,0.1927143053454988
877,2023-06-28,24.98,430.370239,0.3000062341424428
878,2023-06-29,24.9,432.066498,0.4079579479454807
879,2023-06-30,24.25,437.165161,0.49124012819349544
880,2023-07-03,24.91,437.668182,0.5005219642422997
881,2023-07-05,23.9,437.017242,0.5128606253378913
882,2023-07-06,22.83,433.595154,0.5274139857094093
883,2023-07-07,22.709999,432.500427,0.546743389758068
884,2023-07-10,23.540001,433.595154,0.5951577024957997
885,2023-07-11,23.91,436.356506,0.6702663763734469
886,2023-07-12,23.440001,439.867401,0.7406472109318243
887,2023-07-13,23.459999,443.358551,0.7719100110352672
888,2023-07-14,22.969999,443.082397,0.7617114452458794
889,2023-07-17,22.82,444.620911,0.7663770523482424
890,2023-07-18,23.08,447.924713,0.7657563512791024
891,2023-07-19,23.17,448.920776,0.7431716509216955
892,2023-07-20,22.91,445.942383,0.7309736413405583
893,2023-07-21,22.18,445.942383,0.7274322862429291
894,2023-07-24,23.040001,447.93457,0.7229427439056773
895,2023-07-25,22.85,449.15744,0.7168002950126812
896,2023-07-26,22.700001,449.226501,0.7036079388062577
897,2023-07-27,22.219999,446.248169,0.6841938609976381
898,2023-07-28,21.93,450.617035,0.6720825378114607
899,2023-07-31,22.200001,451.475006,0.6503443028936052
900,2023-08-01,21.5,450.183105,0.6089616840856931
901,2023-08-02,20.83,443.920715,0.5848236006170078
902,2023-08-03,20.93,442.648499,0.5957786546567054
903,2023-08-04,20.98,440.646484,0.6259961984379501
904,2023-08-07,21.07,444.492676,0.6867254963285688
905,2023-08-08,20.74,442.559753,0.7070938310164224
906,2023-08-09,19.93,439.601135,0.730196803527984
907,2023-08-10,20.190001,439.758911,0.739258003087252
908,2023-08-11,20.190001,439.502502,0.7435990523210853
909,2023-08-14,19.959999,441.928558,0.7486719286703012
910,2023-08-15,19.33,436.780579,0.7346033633740758
911,2023-08-16,18.59,433.575409,0.7338767703558458
912,2023-08-17,18.379999,430.271637,0.741892082630843
913,2023-08-18,18.360001,430.47876,0.731038477592715
914,2023-08-21,18.48,433.279541,0.7181395891470491
915,2023-08-22,17.26,432.105957,0.7268662647099048
916,2023-08-23,16.889999,436.91864,0.7378307075640531
917,2023-08-24,16.360001,430.863373,0.7613891486867984
918,2023-08-25,17.129999,433.900848,0.7803626723304907
919,2023-08-28,17.57,436.652405,0.7900262251336793
920,2023-08-29,18.24,442.964081,0.8013062344806863
921,2023-08-30,18.370001,444.788605,0.8070441085171729
922,2023-08-31,18.549999,444.137665,0.8137511096757847
923,2023-09-01,18.42,444.966095,0.8178995307291647
924,2023-09-05,19.23,443.042969,0.8154403621103454
925,2023-09-06,18.75,440.064636,0.8038859142149573
926,2023-09-07,18.889999,438.713562,0.7809253741067257
927,2023-09-08,17.709999,439.374268,0.7499257596133617
928,2023-09-11,17.02,442.263885,0.7085088355706938
929,2023-09-12,17.23,439.837799,0.669879865987883
930,2023-09-13,17.809999,440.350616,0.6162696831630028
931,2023-09-14,18.33,444.147491,0.55548269425255
932,2023-09-15,18.219999,438.796295,0.42656454524954307
933,2023-09-18,17.549999,439.053619,0.29652871659040553
934,2023-09-19,17.52,438.143097,0.15240163781773108
935,2023-09-20,17.52,434.115112,0.02987714216659575
936,2023-09-21,17.02,426.93988,-0.09253506327394959
937,2023-09-22,17.18,425.979919,-0.14446775286705096
938,2023-09-25,17.67,427.77124,-0.19818220365544836
939,2023-09-26,16.780001,421.486725,-0.2681167566489789
940,2023-09-27,17.15,421.654968,-0.30494264300278645
941,2023-09-28,16.84,424.099487,-0.3420282484141438
942,2023-09-29,16.459999,423.070221,-0.39312685191228935
943,2023-10-02,15.39,422.901947,-0.38790078183020515
944,2023-10-03,14.6,417.240997,-0.25258107985093237
945,2023-10-04,14.87,420.279297,-0.19628034876997666
946,2023-10-05,14.71,420.120941,-0.1064461667601935
947,2023-10-06,15.08,425.108978,0.016713912638208303
948,2023-10-09,15.4,427.830597,0.06392567545661926
949,2023-10-10,16.0,430.057404,0.10447374776032824
950,2023-10-11,15.82,431.819061,0.18546257498341892
951,2023-10-12,15.09,429.186493,0.24349676072849133
952,2023-10-13,14.92,427.048767,0.28893837963430896
953,2023-10-16,14.43,431.541931,0.33969446162778427
954,2023-10-17,14.12,431.522095,0.4099835538619368
955,2023-10-18,13.85,425.772034,0.4739994775788007
956,2023-10-19,13.16,422.031036,0.5200773975044591
957,2023-10-20,13.44,416.845093,0.557752725242557
958,2023-10-23,13.44,416.12262,0.5961060318029343
959,2023-10-24,14.04,419.259918,0.6163545552982636
960,2023-10-25,13.71,413.242645,0.6463362371873062
961,2023-10-26,13.5,408.294189,0.6747528092737392
962,2023-10-27,13.12,406.443512,0.7083709539994458
963,2023-10-30,12.8,411.302856,0.7418207777375699
964,2023-10-31,13.77,413.885956,0.7629539402654366
965,2023-11-01,13.01,418.299957,0.803021329689238
966,2023-11-02,13.64,426.316406,0.8175929242975709
967,2023-11-03,13.87,430.205841,0.8332158213667088
968,2023-11-06,13.53,431.195526,0.847283229296652
969,2023-11-07,13.64,432.422729,0.8549315401868132
970,2023-11-08,13.28,432.739441,0.8561638232384224
971,2023-11-09,12.7,429.364624,0.8462987040731549
972,2023-11-10,12.54,436.064789,0.8369533392075131
973,2023-11-13,12.14,435.649109,0.8089592898311395
974,2023-11-14,12.9,444.101013,0.7616506058148547
975,2023-11-15,13.27,445.041199,0.7083409681659986
976,2023-11-16,12.53,445.585541,0.6685969601742807
977,2023-11-17,13.03,446.139771,0.6080380446584975
978,2023-11-20,12.8,449.573975,0.5320065118131163
979,2023-11-21,12.55,448.594177,0.46433250857070546
980,2023-11-22,12.29,450.326111,0.35921954153045615
981,2023-11-24,12.2,450.60321,0.23968776451170493
982,2023-11-27,11.91,449.791687,0.11766345750192814
983,2023-11-28,13.49,450.237061,-0.038964744824690555
984,2023-11-29,16.25,449.920319,-0.1598941782042749
985,2023-11-30,14.55,451.691895,-0.1897542632562515
986,2023-12-01,15.3,454.364044,-0.26814207556095276
987,2023-12-04,16.98,451.978882,-0.32158947979931046
988,2023-12-05,14.91,451.889832,-0.3161712785451463
989,2023-12-06,14.84,450.068817,-0.4138905911144637
990,2023-12-07,16.360001,453.503021,-0.5106363039267313
991,2023-12-08,15.55,455.452698,-0.5374327163014608
992,2023-12-11,15.07,457.224243,-0.5789723575712157
993,2023-12-12,15.22,459.312439,-0.6209164842240191
994,2023-12-13,16.690001,465.646454,-0.6511471844291501
995,2023-12-14,17.440001,467.140869,-0.6540497472388046
996,2023-12-15,17.26,466.371704,-0.6453099033120842
997,2023-12-18,17.860001,468.995087,-0.6290304477240369
998,2023-12-19,17.719999,471.847015,-0.6262869809359055
999,2023-12-20,16.93,465.308472,-0.6366770769796515
1000,2023-12-21,16.98,469.72049,-0.6328495890615614
1001,2023-12-22,16.969999,470.66449,-0.6388436161922239
1002,2023-12-26,17.360001,472.651886,-0.6405011605383641
